sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99,sensor_100,sensor_101,sensor_102,sensor_103,sensor_104,sensor_105,sensor_106,sensor_107,sensor_108,sensor_109,sensor_110,sensor_111,sensor_112,sensor_113,sensor_114,sensor_115,sensor_116,sensor_117,sensor_118,sensor_119,sensor_120,sensor_121,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_127,sensor_128,sensor_129,sensor_130,sensor_131,sensor_132,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_140,sensor_141,sensor_142,sensor_143,sensor_144,sensor_145,sensor_146,sensor_147,sensor_148,sensor_149,sensor_150,sensor_151,sensor_152,sensor_153,sensor_154,sensor_155,sensor_156,sensor_157,sensor_158,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_165,sensor_166,sensor_167,sensor_168,sensor_169,sensor_170,sensor_171,sensor_172,status,id,site,repair_cost
0,1177131565.95702,502698762.79448,-37185.5435179427,Off,4657307.59059865,-17.0727792461837,23318045.4524501,0,7409678285.4686,-13798.8019283343,0,0,0,-0.240925108296766,111228800.013787,0,-1363492.65153127,-4852847.69798727,-134391.048440826,fault_code_WW85G,278466674.219316,100523692.071074,-1957.61653854629,-180.587154482575,-869.27456854272,-27394.8999415065,-78739.2668780635,1781833.6524247,0,201382.83029187,0,0,1073067.22930681,-4673212.0541227,143324.267195059,0,0,0,54851973.0776535,-1422.50646457017,1816.93035153777,16791145.7354181,0,31690624.8624548,0,345713300.674601,-109900.723121318,0,5746177.14334905,7216829961.84832,-25281.4509518568,-4087.55456501109,7051788.14800048,-47879.2773610448,466.066990460988,5980575.70155006,8129797755.01435,-625.177875623062,160015.547002047,-340.923325826703,745404.254824786,173796.83168673,-41.277023391165,-44.3524374753719,416171.413666061,-2.63169241619599,-27600.8264831597,584731.313294664,4562049.18207388,-0.180442489518566,188092955.779176,0,0,0,-730.469261489941,0,10400981209.7506,-273287.339697934,355732.457825209,-630.29422902979,-20337.775236992,6435.10157812633,0,222236.720522848,0,242902373.413978,-1842631.06674022,0,2692632172.83064,7309784.94448209,0,-17421.5003867267,-8890.63459022244,-189357.68241863,0,op_mode_81,148559926.403806,12903029.1109833,-11993.8681471836,-12513.4826579014,118944364.979825,-35800.3988913876,-31336.6110681139,-160.765028978281,-893.845114151793,176491093.799562,-1692.36061293459,0,10158899605.8991,-3703.15014243237,-1344.75554831299,2215303,52364491.6505718,-88360.5798098206,30635486.8982436,-3169235.50700369,283654.228432702,524486418.729549,318171.145257483,1972112.42434841,481820243.42462,-1143.18798197795,0,1042072.61350908,-16267.8573724838,315894139.065849,0,9.37651987030658,-9912.65527124269,-279142.8938294,-442724.811699738,3426379.76971214,-8.78542095915623,0,-0.59431375123384,9116688.90184119,-2910.72844958535,-27720.8678493941,19766652.1224641,1603947.79547408,-3336.33299711408,7812910.1408412,-9.22337203685478e+18,2.09337475963461,Off,0,65082601.211112,0,0,1391441.59952382,0,Off,-104548876.363063,-37.1855982100619,0,-46112.4465978492,22518486.4245903,-84.9307695357342,0,0,7093766.18898116,31029847.0432924,705.830124510117,0,0,-411.562369662011,-449.707069987906,0,0,2260529946.97419,-275821.007728649,failure,9391,75,1451
NaN,NaN,-1448131.09743649,2678941.16325126,Off,-88349.7351544427,NaN,NaN,0,-1110080.17499673,NaN,0,NaN,0,NaN,-296282.934386024,0,-1126992.61680016,1112116715.15771,146632534.797772,fault_code_VIYAO,-1.13764567733339,4726062.09466122,-38012.451464832,NaN,NaN,236102603.274143,NaN,1563094246.13592,0,NaN,0,0,3960126.60522747,81316667.5532893,-1642.13193578538,2570812.64654113,NaN,NaN,157855657.476537,372.142433150324,283186277.508299,-16200.8274455412,NaN,1461179190.99692,NaN,-55520.3175882491,-755738.51570936,NaN,NaN,NaN,-15758.7286482677,NaN,52481731.1247875,1310571196.37188,NaN,-45883.9796935465,-1375713.10054838,-22321.2366691417,-1011.98793290665,-688.184647681897,-90184.6186141561,-7106.79030176378,NaN,-416.826954442961,2119081242.38238,-50.3231256693768,1819136.49734924,-3149.50075915713,-69213.1970808868,NaN,-73110.2741119934,-2.48188522584803,NaN,NaN,514.061923628013,0,690669565.934392,45021734.0608345,0,2474953.49493832,-1346967.45171498,-3455.88269405215,NaN,-6849.99175320589,169.959155721789,-193769.664488324,166477599.193011,0,NaN,-963.58722179749,0,4644140.56654754,9746640.08260088,NaN,0,op_mode_112,217663561.454171,2754038529.23785,-64098.7205848041,534506.39751937,-1114.13297675704,-6965.80349012144,3996803467.90851,NaN,12435320.9884109,-15492.6052588074,8352560.40582304,0,NaN,-5433.63707941982,425357393.39385,NaN,-13077.2682258735,-1728855.2484451,1661426.45613553,34649532226.8421,NaN,5698279.75033759,NaN,NaN,NaN,156086856.4129,0,NaN,-34048.8142657437,NaN,NaN,17.3854186708519,-243788.103157279,3328347442.11049,287206911.270072,NaN,NaN,0,NaN,-28802.8807102912,11128806.7968055,-43670.1833017758,-51394.3848774482,NaN,7004170.33731018,18907968.2763207,NaN,NaN,Off,NaN,41992517.6803592,-0.0855370355234225,-3.17083322547746,81392.6680229084,0,Off,NaN,NaN,NaN,4560587.3752581,30426836.1244433,NaN,NaN,NaN,-64118.7085843283,-44796.4705374244,NaN,7.47769036361395,NaN,2268734.37776431,19591779.1097464,0,0,0,-875255.218353757,failure,6161,77,1415
NaN,-11876037.5791505,-4346462.34010937,1654217.99251484,Off,4640114.66705111,4621512.94543706,NaN,0,NaN,NaN,0,NaN,0,NaN,12285725261.5689,0,NaN,NaN,230538173.560404,fault_code_JK555,-0.337540805094552,-1244537.63795786,-130481.203977154,NaN,NaN,181923051.154227,NaN,-102087.410532899,0,NaN,0,0,-672.3998254043,-2820951.56566526,-95252.3945132252,52697215.2680151,NaN,NaN,-45422.4136102666,0,13086645666.3874,-502495.086751111,NaN,635260440.642681,NaN,20730551.7115067,-345835.207937594,NaN,NaN,NaN,58849766.5936979,NaN,-96924.473764189,-1015082.12977794,NaN,-18267.8387278258,2473512277.28067,-14711.605767837,356103.043405698,1047.27998265375,-2019961.6827592,-65960.2467793719,NaN,-27.8610009300668,136955220.816583,1366.30432562928,703428252.537028,-136.424643637097,40810327609.8531,NaN,-2910203.05232638,0,NaN,NaN,389478.554448931,0,31928609966.1744,22620363214.7546,0,75323393.6665924,33435053.8717977,65548365.8494361,NaN,-10393.6839055377,0,-1580761.66397492,37775104960.0853,0,NaN,27193538.7791074,326037.995953603,395029.210785418,15678442.4059067,NaN,0,op_mode_149,937496.084947286,2384950736.90725,6571992251.37506,-351199.093791923,7835752.73008537,-2155949.78582989,9365301.14886096,-215.216071626419,-58.867124768671,48384609.9853861,-342456.673073671,0,NaN,6401462.73270212,-167258.887009076,NaN,-107263.32569784,1893186818.67224,942918.995296716,27445632.3093791,NaN,13501915.8393788,NaN,NaN,-3039260.60452468,315422.095685555,0,NaN,NaN,NaN,NaN,5.51619769015287,-2223665.74866484,-2559959.26570235,6690929679.10806,NaN,-639.434378483602,0,NaN,13608264.0647381,-7427.02436855933,-821191.028341688,128789511.77213,NaN,1486634967.3278,-1191401.39784419,NaN,NaN,Off,NaN,-2718948.41238811,-1.14324336953967,0,233293.148231852,0,Off,NaN,NaN,NaN,-178682.025253604,-3833231.17259087,NaN,NaN,NaN,3384087916.37449,0,2639310.81876529,-0.583828935740581,NaN,-4937.1829695757,-1122.6702891905,-1406.21155681884,0,-827681.32468081,-2178724.84553405,failure,11347,78,1844
0,2624558.57114865,149080711.02716,NaN,Off,NaN,910.24940415126,241585.593574189,0,1506168333.2695,-761.03501739171,0,0,0,0,0,0,198438545.419062,1301864740.20421,600953982.826133,fault_code_60NRW,11835.1151608733,-20027.279209864,-351.71650361168,47029059.9659579,-329.018203021639,-14861.2813532543,1984472.55695163,-170728.705976393,0,NaN,0,0,NaN,-17728.0000986992,-19951.3837722812,-251.396825042078,0,0,NaN,-0.308633135130851,9324616.54025378,-16034.0291309474,0,NaN,0,-150.924400041995,-140.257307582646,0,0,0,0,-1345.22820433834,330177688.103216,3615956.03867542,0,-7335.4102975856,-129150.310382682,337794870.062023,-36.5796170728924,-1336.30855896194,-703.400212914896,-1863.6254485868,-3.80783582784199,4032.81462032608,2506063.1202398,216.522219751256,-3961.73794811782,-20.9240364984146,-11424.1205673108,NaN,14911639.4954204,17841.8410198683,NaN,0,NaN,0,42576.0109594105,46024435.2701976,0,-0.687610180589637,16224134.4016872,510649451.383641,NaN,329067.489265189,177271.085107873,0,-564947.366581929,0,-3442499.79202745,0,0,NaN,87856.7890343328,0,0,op_mode_147,2783427.97008017,382168.7016343,-3594.93151714471,-590.606818894739,56703.4470735433,1280655.39063376,226994387.257385,0,0,0,-21406.0681236778,0,-124879.28452235,NaN,0,0,-6600.46210372186,6426393.33023149,458203.889354304,NaN,0,0,144.665215307108,0,34821776.4044933,NaN,-8530.79879525189,-1237.87136704468,-834.42178387653,0,0,12.4725050017918,-164904.21075505,7846394.71750542,-523298.938813946,0,0,NaN,461.716736978242,6073478.34388037,-104.736433937168,-5254.31783884246,25015194.0373616,-20.8531691120589,-40960.0431450756,7657532.80556816,0,-246.246922782965,Off,0,-253829.709381944,NaN,-334.191511653722,0,NaN,Off,0,0,0,-9385.76152294905,NaN,0,0,0,638.437544642318,-90652.8861268601,-5.35682942982706,1958.59980957081,0,40152.3419260229,-1617.41503817866,0,0,0,2298758.19362555,failure,3488,79,1721
0,15848447343.4493,-20498.5278749434,620043.323490459,Off,-6116.82173534457,NaN,861083.277233557,0,159740269.551257,38315486.9266497,0,NaN,0,0,-8.40820032801352,0,-1648865.60418291,-497096.835406311,2864290004.57264,fault_code_JYLVV,18570.368404613,-1163273.02890483,2289585871.38055,-137158.443059511,-3323.86357636717,-35400.6369477096,2481255401.50592,465564213.275667,0,NaN,0,26028.2025117663,NaN,-359750.77609795,136052.310356917,-163.6633434805,0,0,131601020.170539,0,3210095.95488646,10411714.0627476,0,NaN,0,2114487.56754531,35275.9500905739,0,0,0,0,10087582.6912505,-7153.7542914436,-3912.18064465112,-2.28524703820201,39321.4702967418,2963784.85291708,16930322.8584189,3001771.12549472,-1092.85172712443,863564.333548388,1659816.89327722,68531.4153194133,182674.330530689,25083862.6934951,6194064.19224297,-62670.4859863313,-56.7728251996735,3161445010.88514,NaN,1586429410.12742,457.026837305735,NaN,0,NaN,0,69122299.5358067,531031174.736477,0,271226.061630156,-75103.5053861775,778391487.889368,NaN,8270967.09578034,45765.5115415545,-970.028455196298,-1000151.39135147,0,-18901320.565485,0,0,1494310.72101135,-7539.61543846251,0,0,op_mode_81,1516133466.89876,946492218.648085,-249749.433526214,-12539.2199579133,-3877.48808050858,227829.940363418,722678.563227481,NaN,0,2788535.90806146,1717334100.48723,0,563266046.491851,NaN,-24067.9080867511,NaN,-3334.37838630045,-1575757.26977627,6657076.18152614,NaN,0,0,74792.2006926416,0,-1691171.61672502,8841275.59484017,12234952.7193368,420379.29033466,-26327.1201508904,0,0,3.14578970676983,42854494.726631,10156377177.4879,-1755061.62287337,0,NaN,NaN,47.4517775873787,1158014912.51011,134404.831228161,1010046386.58823,-8226.64319967067,18135.3258495883,42732841.1177038,901983463.250185,NaN,1296003.40188494,Off,0,-159279.816427846,NaN,83383.5184910322,0,NaN,Off,0,0,0,-218187.347770178,NaN,0,0,0,5063028.63410273,-840315.049798382,NaN,0,0,1282562.57608331,166308.881328202,0,0,0,-90619.3785558152,failure,7635,81,1451
NaN,-6040858.04320231,-2570698.16073434,113926365.586448,Off,670095115.893289,NaN,NaN,0,23582726500.4446,NaN,0,NaN,0,NaN,-224143.817107242,831.770333746487,-1508081.59309001,-3879586.91494577,-1794896.09223251,fault_code_9GXJC,-0.331734996632111,-212502.446849253,-737.556342503477,NaN,NaN,-30626.5659183625,NaN,99139956.0184517,0,NaN,0,0,307066.124765963,6617512.56638276,1088993.91090367,2170227.66290293,NaN,NaN,-2679.66135249178,0,50408861.633786,4585592.21203114,NaN,2813541360.78514,NaN,1746653.88144991,-120895.255313356,NaN,349058.52246559,NaN,-117544.200249326,NaN,-383142.458737345,155831866.281514,NaN,-52672.2778712678,4879096893.66698,15798712382.5216,-8658.70710832478,-1341.5145548665,-52516.1863674056,-35175.9359327796,NaN,-257.384628265701,-26322.9440393481,35731.7727867531,-34684.4241268282,-1475.06836455873,-1644347.85124592,NaN,-378218.741936019,-178.608464628508,NaN,0,191657.247270197,0,-283528.11898096,189198938577.643,0,-844.432633057276,-88391.2538337848,-778638.339178351,NaN,569183.683899351,134351785.439811,-212005.910155505,128476622.787989,0,NaN,3506144.78673358,0,684282791.855844,-4265.43398970177,NaN,0,op_mode_77,18162554.6764864,12707902.5116689,-268239.756806559,-45350.6726884438,-2558.69227217726,212854107.321769,82564838111.3512,NaN,-205.644469487379,-470.224004617743,-7838.97984943494,0,NaN,-691.673116107071,58862721.6958573,0,-13816.0719236364,513865128.921889,192827837.929941,20081589506.3353,NaN,-80108.6154364428,-5900.01486495792,NaN,-604423.245051668,4784359.27808704,0,NaN,-9195.83419306001,-530462.678695582,NaN,4.29691943743371,-927793.141125079,306928713.175187,4233166224.85148,NaN,NaN,0,0,-887903.474598233,-2686.4757035062,603172365.767529,-517346.316877201,NaN,1303926317.7387,-3094747.13260052,NaN,-230.801893763339,Off,NaN,1482332.37645409,0,0,27096.4296594165,0,Off,NaN,NaN,0,-16038.0949224162,44326440580.5484,-359.705338160748,NaN,NaN,-92724.5609733741,0,NaN,6604.70704755833,NaN,-3320.17292690578,-63.2635522742394,-11003.0312681504,0,4480068632.61157,203033745.349056,failure,3616,84,1329
NaN,7010420887.87524,-412902.974161706,130321916.28944,Off,-4357.82887359942,NaN,NaN,0,16238463.859383,NaN,0,NaN,0,NaN,1546360.23099552,-3.87414611732878,730513595.174952,370283327.228535,284679450.513871,fault_code_YS1PE,18603048.4557178,-178377.395635644,159008544.098917,NaN,NaN,134048129.067981,NaN,130309312.410598,0,NaN,0,-148.044216913867,NaN,-440476.750257001,-17235.4706764675,-4394.37501987311,NaN,NaN,-8631.81761181274,-0.590942913615141,-222710.865455619,-496414.726841947,NaN,NaN,NaN,-1337.13687832158,6180922.5325391,NaN,NaN,NaN,386.116816063316,NaN,-38499.9106391999,14203232.4066588,NaN,-10196.2216006089,-2892803.13320397,-310678.061928191,145373.64080348,1103.03601042813,4203327.65789577,175253656.324882,NaN,-488.39587459431,8057809.81450806,-239.641540709625,-188346.034486216,-6428.322095235,107540813057.896,NaN,-608255.496416982,-0.185297340304574,NaN,NaN,NaN,0,-858056.414054098,-204660.612270378,0,2836580.15130644,-23324.0492546671,83537208.8272785,NaN,38538892.8133053,-4090.49406201886,18520.4238976381,110027427320.916,0,NaN,0,-1430.09146482898,-958.615685202713,4325316.8237762,NaN,0,op_mode_100,19460271682.7124,2956427661.53784,69564112989.314,3906431404.1017,-21333.3811089804,-221285.839240965,372118457.213842,NaN,-77.1976917329228,73629.0791923993,19742180.8956613,0,NaN,NaN,-159667.064165058,NaN,-26493.3304689199,76828931733.146,1124274816.15539,NaN,NaN,0,NaN,NaN,6615877885.93326,-13711.3024621434,-220735.141307168,NaN,965294.488249105,NaN,NaN,10.9184079972262,-5077654.37442872,-370749.536380731,2518947263.84234,NaN,NaN,NaN,NaN,-33048.7388068986,134980.137102318,-1291699.92944997,110879970.13992,NaN,443687675.563155,19513683.3815008,0,NaN,Off,NaN,54184795.1268488,NaN,27042880.1642483,9312.92152148686,NaN,Off,NaN,NaN,NaN,-945512.03170393,NaN,NaN,NaN,NaN,-71965.6942786395,-441525.596138433,NaN,-45.4205140370245,NaN,35229888.9227192,-146739.873024375,31383.5040036842,0,0,-817475.020192576,failure,2758,89,1599
0,12539751844.139,1329045166.97476,-63111.2688482151,Off,59858257.7834775,NaN,NaN,0,-3426308.38467866,-31475.8354426792,0,0,0,0,-12793.7420183964,775.650398655576,29158485295.478,65606024.8980534,-229063.85923934,fault_code_IC14Z,773655697.790076,-31143.3703341345,23539344.230862,-217364.582522817,300716633.339344,-4407.17923840993,-1029065.39868702,-20900.9838770071,0,NaN,0,0,NaN,-1272211.24150827,-55575.9472982501,9921935.71397154,0,0,-62746.8953198333,67086903.3552262,9874620.86702479,23997573.4937672,0,NaN,0,1891292.04089201,-95330.119038127,0,455565.454082296,15049757737.4615,226542059.571082,-2074.02971022978,-99861.0669819196,-79904.7134694514,649.791188737852,-58085.9232330133,5277598938.79367,-22409.2182894821,-698.808185456955,-696.803483174811,-815542.288740717,78050437.046948,-161.818395597112,12016000.1913778,618645.971697049,75006.3605638175,578980.57263067,565682.534503951,459429746.998883,1506.52816242058,11760710.184832,226994.200791852,NaN,0,NaN,0,-64849.9657976441,-1465389.00383267,627180.865489697,14259684.6187474,-130559.845712376,1549742.61300678,0,-9263.92140954317,-2769.02093849729,44950663.235475,48625219102.7065,0,4660158977.48855,0,0,701926316.339403,-14042.1945394094,6356767.94599556,0,op_mode_6,-557834.55274392,47438302.4469772,-3138.04493599103,-6739.74267655119,-58004.4498936183,84604.4953409702,9759497500.81386,-19.4886893555288,0,-38738.2390159887,1138561874.56601,0,-90668.0529163776,NaN,-7705.08770039497,-9.22337203685288e+18,-52732.9290048372,65507912.5429671,-78540.2290555722,NaN,-1201.5124528307,20727.0467351569,532381.821326032,-345549.961561812,601173509.055799,-23700.2551170519,145626.025086181,-158.127254956324,941434.581080505,0,0,NaN,9754473.63932643,-37606.8293224117,2700697276.7561,200969529.776004,-645.303736281719,NaN,-11.5709836545043,-85090.1493965796,-254.569985330335,-223435.018335249,-316009.630389046,-278.806747494613,-16007.7557659556,-82029.0217476208,0,-2639.21266004277,Off,0,-2087203.10417018,NaN,0,-159209.389837861,NaN,Off,256788.744293491,6787171.88332374,0,234868396.111452,NaN,5434382.45055009,NaN,0,-35852.2347344411,1701610512.88703,125844.970460413,503800592.945021,0,4137572033.68189,-443.158723189875,56044.0873694895,0,-47091.5187100315,55884693.2016167,failure,4878,90,1218
0,-12764604.2879913,1506912037.30302,204822968.848633,Off,2279853.79572584,-1720.39690438056,1744389.92811187,0,-9701696.33348207,-203014.704266881,0,0,0,0,3693863.3316889,-0.0499031906997206,-5631989.17712196,222388252333.182,401496864.320345,fault_code_NV64X,1039803.11812397,-1056597.9519515,-47211.6704868311,43092231.8183575,-16843.833155503,-86270.9206977969,-275456.154343988,-175416.692063534,0,NaN,0,0,NaN,-381474.404858566,8065522.55449367,-439.865254625837,0,0,50625091.7963822,-1.14842773769211,-937605.39589453,-112268.19202392,0,NaN,0,3353341.13018306,36014960.91527,0,0,0,0,-21665.2112585327,4360355.78382049,43361092.7995316,-3.20902290758559,908495.825332057,-5998340.09937256,-78590.134839126,57699004.7048194,818.824373312144,20638794.4725589,-11948.6507536332,-537.295774555623,-11532.9198261282,-4989.50849090816,55647.0513225863,-63940.8008616655,135381949.51027,-9000291.03767258,NaN,911815042.901885,0,NaN,0,NaN,0,-2027141.84074191,-406023.416492574,543.07296850696,1538696.18256811,-160262.276161832,8842549.86644351,NaN,98925.4134211308,77568.1705864065,-72621.8337517278,-6113759.71097459,0,100475121.223433,0,0,92257.4272428875,120390045.901651,0,0,op_mode_51,-273198.679847272,-1793679.53648085,78298971478.4206,-1045694.85413736,-5413.20700121965,-21803.9361983888,171169277.973205,0,2492278.17439854,45498287.5939984,2166853179.68759,0,-6458557.42949123,NaN,1171028516.26244,NaN,515997802.920761,-9029308.02757739,-26797.4695390241,NaN,0,0,-4553.75348500882,0,644733159.302911,-22722.9070923337,-255131.331291277,307338115.928637,1125278421.29978,0,0,13.8300009218776,11388890999.1668,-403499.997936034,163314811020.065,0,0,NaN,3441.98875940001,283213051.245779,-24950.8189153631,-71583.2679823571,-1198562.52505104,3614.39249295228,-2075216.793765,456316956.16372,0,537535.219944405,Off,0,-5278765.69949541,NaN,-30181.9052289967,-1738.61154014034,NaN,Off,0,0,0,-52330.2637442669,NaN,0,0,0,1385280052.21997,-2855902.63845092,7798.27381373882,1752804.30376296,0,-35759.4800240094,-304420.062899229,0,0,0,87334608.3907626,failure,2643,91,1586
0,-1023993.82853674,1613401.5703826,4299577.97866777,Off,1252988648.51432,-649.936484587972,-450.132227767884,0,-402927.824697846,-4533.75017853847,-212.985837112617,NaN,0,-0.0838063168076654,-441385.063368113,0,247281450.566488,69598891.1608444,-12947.3151565872,fault_code_SK9V8,0,25109410.425688,-220693.489906088,-11636.2635122837,-3479.70085751121,6728622.88769744,248642034.188718,-15301.0767300586,59129.7104348436,NaN,0,0,NaN,10102648770.2428,-44889.2048764629,49254390.1293686,0,0,-13872.4350893297,139.372668544976,-15857.3907748643,-9728.55901868184,0,NaN,0,168718618.152441,1891681663.48288,0,-3.18758682265916,0,-23163.637750272,87822.605092712,-12985.3124594143,-473759.262131068,13644011.5096837,-26263.9602620634,1963522595.8691,-267440.526763335,97329783.7334624,-1566.11175333287,-99566.7988284486,10191014.0390033,5298.24822914684,2619887.04665032,-69040.5633231641,-359.38285534816,-26126.1927753452,16620176.7384883,3155394055.63183,NaN,17896836.6862486,0,NaN,0,NaN,0,-2644886.64404751,5304422.70802367,-0.0637169465002814,-2701.59019381438,6750803.31690955,9461650.60151586,NaN,526988.727591727,0,-37191.5398108795,-5047091.44569175,0,1262994758.94083,-20.3253992103636,11413239321.5142,-21491.5101631675,-3492.73299433252,-667372.337995666,0,op_mode_124,6341542799.99535,5189102.70952916,-1651372.10819091,-77371.3247677754,-35141.5971517225,-49335.1114780148,3901543573.88919,-174.811930053384,-392.869314137215,-137529.651838864,-4658.07223440863,0,-99194.1509519948,NaN,-11590.2561508435,0,246680875.053935,-868769.473151571,4133673623.63091,NaN,0,-12087.3360051354,96285.3775792833,0,2581439202.83039,463165159.472149,0,22887053.8507445,3452910.00685997,0,0,5.51060195364973,-30112.3271809291,-502815.493052657,16024084556.9724,0,-336.87700542202,NaN,-0.0519780049924409,-405192.025709369,-988.034546159409,17772100.2530515,93935738.6541132,91509.7656164545,157175340.307779,11619871693.2714,0,476764.121936397,Off,0,12582368.4178322,NaN,125.461336935934,79453479.8441995,NaN,Off,1336.53466056505,-1231.07762964603,0,7034375740.55437,NaN,-580.952093134255,0,0,12085779088.6942,328952.184968947,-529.869030120328,549805.555136461,0,1502376.33010307,-1512.25990780588,-261259.316341537,0,334523651.768456,469889187.078214,failure,10172,93,1525
0,96192008411.0454,192787427.196271,-19694.5868992658,Off,-3470.84512463513,-781.587159466438,-794.867627335402,0,2052303599.5697,-102891.048680449,-5370.3088051398,1104081,0,-1.13757904838491,131393.634268861,0,-4694649.36256499,-4289745.12095441,-507783.418661482,fault_code_GLFO9,0,-825454.632758372,21794166.3346181,-0.851550653902079,-17387.0685851108,1686466.55553987,9587803.2316042,-97661.4574060484,0,213174.930382106,-2.88886966193775,0,-503.637640368378,38302701.7836662,48388.4062641525,49187.4049842875,0,0,152295037.7357,0,-64253.7228686276,1417269621.45566,0,8834562272.75486,0,-137628.763650671,-5643.40954399271,-12444.9281235951,-21.4837563041698,0,84573.483878951,-810.901145490386,228258727.967803,2011512540.96322,4026.76710162605,-2698.24280060989,-210930.745439866,9835200.04288213,-18786.7182602208,1310.12669750575,-551162.777326966,-1248.47995689188,46294.6623227716,4655472.25772609,3500600.16890956,198272.971118479,3150932507.27203,88086.2369932503,7185711402.05119,NaN,5655603.49537228,0,0,0,-18.8119926176272,0,2278568.68670945,5016509026.08611,0,5160.22611301226,295343060.46753,-3411.94172293639,NaN,-19976.2857404777,0,-294139.639367963,15190081103.1141,0,1754972992.33078,40360.67735656,0,-51457.7349749188,-91417.9106505142,0,0,op_mode_66,-25658.136839444,-122764.543184198,-228028.881787269,399141126.974672,557573143.992455,68750200.4493224,-1476354.2426621,-641.526495446763,-4853.3274533407,1706002373.57628,-23094.0916833734,0,136502593.847397,-593.232183949843,404800121.136238,0,119379.183145517,-121101.9272613,-885992.301368636,989164009.352626,-3.21121862157991,-14785.7198373832,-12931.0401458412,0,-2818491.14931097,326671687.255315,0,1446261.50738497,-2945.27084547469,162494920.804975,0,9.49394483056143,-123558.704778349,178646799.81098,-3797000.98169357,0,8915881.37479567,0,0,40119837.2607078,-711.148211514059,41596404.5445011,-302941.099269984,7563702.12460858,-55538.0984750105,20832758.943992,-9.22337203685478e+18,4466978.1533163,Off,312099293.629199,21870967.396038,-98.3459405297693,5.1599887194854,34484090.7749913,0,Off,6491013.36858569,0,0,1309433557.26124,7244953266.15549,-797.702709225843,0,0,-1976362.53517106,0,-903.024847921007,-3.31016302524668,0,-489.377997487,-256.639866573824,-6.95795964128387,0,-453505.184410151,8875901189.34166,failure,872,94,1525
