sensor_8,sensor_21,sensor_87,sensor_97,sensor_140,sensor_167,status
-12913.1185973843,fault_code_8IKRX,-11.6920539002951,op_mode_45,-10130.2260682551,-474.666765566921,no_failure
-82.3715044934438,fault_code_QKYCE,1600308.7275597,op_mode_137,-60.4135967022844,-42.8489196360226,no_failure
-10.0340363255792,fault_code_SKWTZ,38527.0290201541,op_mode_127,661795.262485745,2153.83760800325,no_failure
-1007.6637721133,fault_code_0P7B8,1562726645.79144,op_mode_82,-23291.7046685214,-329.155591853345,no_failure
24736.191468765,fault_code_JYLVV,-251.480097666175,op_mode_21,212030913.416271,-1436.34523315014,no_failure
-791.024731361626,fault_code_GGE73,-108.316983838479,op_mode_131,-66.4594297722901,-0.544107525180117,no_failure
-1489.58681308368,fault_code_VNMKI,244.285075057931,op_mode_136,-4918.00143420787,73.1433327440201,no_failure
-351.55132536332,unknown,32153.8055427003,op_mode_132,24173673.3870882,550751.269035926,no_failure
-161.510373430612,fault_code_LBLIP,5040922.14628399,op_mode_71,22849.1897201396,20974264.5343965,no_failure
-3217.61686992136,fault_code_8343F,-2367.0774857673,op_mode_93,4889309.87209311,2360155.77042595,no_failure
10601.3084768048,fault_code_RBJH5,-5154.22609518347,op_mode_146,-7413.78165639758,6247993.60997581,no_failure
69835071.3532852,fault_code_DUX69,-8417.06298103872,op_mode_131,-28102.3658974178,109.373103325012,no_failure
228975.871262532,fault_code_ACR9Z,-427.137859615513,op_mode_149,1209081.43299704,253900.202646634,no_failure
-10648.2424655628,fault_code_TL8AF,538358.031896955,op_mode_126,-33040.0891974474,-938.522781411587,no_failure
234371457.47788,fault_code_DH0A2,1247333.37315796,op_mode_140,-1115.92596366676,-350.757732285763,no_failure
-13015.2544162486,fault_code_XG82M,-23.3226870874837,op_mode_37,1137127.40435275,9065.50512719532,no_failure
-12441.820300339,fault_code_SKWTZ,5294.66686488303,op_mode_129,-1666.83058126797,-786.846910618846,no_failure
-253.24161019093,fault_code_ZYYVW,7976.5247734221,op_mode_77,-690.519318511526,8247.35384955554,no_failure
-684.74231947934,fault_code_UVLGM,-3254.50441049271,op_mode_30,513392.855045381,-5.42536985503563,no_failure
31997635.9750594,fault_code_WO2JK,205.641654798149,op_mode_132,-7576.61882459194,-8787.23765104207,no_failure
-268.868761706479,fault_code_95LOD,-1371.79099388234,op_mode_100,73373.0742566111,-3.53314828934059,no_failure
-148.567233544489,fault_code_GGE73,23502854.8298528,op_mode_39,-1321.66384429874,-3.19280475581129,no_failure
-220.366741747163,fault_code_GZBWQ,206528.190396203,op_mode_4,191015295.529597,957672.612445843,no_failure
53274.0429549681,fault_code_FUMXE,233686.290768809,op_mode_137,21600863.6182203,5686.13694185087,no_failure
-15.9878569134892,fault_code_WIHNS,-7.80318486504916,op_mode_12,-52.9392567389955,144.478896006639,no_failure
-1760.84212289539,fault_code_YRPZX,-2057.66781779869,op_mode_37,-1708.39409243666,-8477.01751533172,no_failure
57893.1019388526,fault_code_T3W6Z,-2887.64770371735,op_mode_43,492840.756101968,54901415.1295637,no_failure
-1397.67164076104,fault_code_JK555,-135.538092419491,op_mode_140,-3140.37705455861,-0.633582096837034,no_failure
-11958.4530063132,fault_code_QKYCE,6124.08109956254,op_mode_60,80288625.2095698,156937.813114759,no_failure
1016978.02522929,fault_code_K051L,122648526.932652,op_mode_87,5349496925.02685,-31402.1309912752,no_failure
-11241.8208567543,fault_code_9A40P,28952.5113802199,op_mode_110,-6433.05981267406,-114.636860798211,no_failure
401704.625968606,fault_code_AE7GF,3897254.00633248,op_mode_128,-8425.01179912669,2751520.45993598,no_failure
48320282.6406521,fault_code_XG82M,-893.98302176484,op_mode_131,-3709.49077286205,-0.527433039093027,no_failure
-1830.61506345606,fault_code_JK555,5089.31665488291,op_mode_143,374454.277471178,14761141.9162219,no_failure
9227881.47263038,fault_code_NV64X,-7763.0719507666,op_mode_80,369813861.321092,12338696.3825377,no_failure
5108454.13146407,fault_code_6AIIC,-1206.07326589795,op_mode_45,-85173.0793746757,229280262.712878,no_failure
10633620.8295028,fault_code_ZW1HB,-408.308429560809,op_mode_131,21365.8064756393,-1.30194892466225,no_failure
53544210.7471683,fault_code_0P7B8,-554.419450156501,op_mode_124,4151578.56978869,-114.944084974012,no_failure
862.311248364822,fault_code_8IKRX,1319239.99056514,op_mode_6,-45.5326093291154,-3.28521330727676,no_failure
3979352.97723207,fault_code_IGEMC,5004871163.86752,op_mode_135,148308.453020969,1078780.64115885,no_failure
4310.43391973859,fault_code_8343F,-222.147141053066,op_mode_22,46449170.2949922,-16.5764561420576,no_failure
-5125.07544251378,fault_code_EMS52,20535.484083453,op_mode_43,-121352.906260997,153811592.939988,no_failure
-3228.26498826734,fault_code_FXLZN,-712.285534310545,op_mode_126,-17444.2114007614,-63.3417386375303,no_failure
28989979.4374191,fault_code_BGA9G,1529728292.92498,op_mode_129,9637798.87907021,-350.887723801745,no_failure
-2857.8930128164,fault_code_IWJ3Q,-983.87104633984,op_mode_144,5614044.61282185,422791.004489669,no_failure
66791.7503803522,fault_code_GZBWQ,-85.9848681396353,op_mode_108,821487.402279098,1.32876780827161,no_failure
-6623.60201395363,fault_code_HLPOY,2957681.37553978,op_mode_109,-23823.1377660306,710170.790114498,no_failure
-15568.4634766889,fault_code_SPTO1,-128.027604067666,op_mode_77,222539854.02164,-1671.79683616163,no_failure
-1078.0491708683,fault_code_DGPS5,-301.505124643142,op_mode_140,-242.566482945973,-21.5383239436655,no_failure
-2068.02478410422,fault_code_RBJH5,75125160.1383876,op_mode_138,-406630.107565929,-31.3609903621505,no_failure
6247872.67247601,fault_code_OHPNO,-118.505962715049,op_mode_85,-36145.41559204,8124460.73885545,no_failure
-822.402040892114,fault_code_8343F,18566345.6824066,op_mode_41,58145.4893620076,-9.77971813246058,no_failure
13038128.8499977,unknown,25104.7877478869,op_mode_126,-29570.5247707947,-184.466532037425,no_failure
-669.968234892921,fault_code_6QSG7,1459.87096446913,op_mode_85,9748.77373035292,7155.22747617933,no_failure
18309767.2567868,fault_code_EN7KO,145899.764923941,op_mode_36,-125.299241932261,-21.5543364857112,no_failure
1654023.45663222,fault_code_6QSG7,58030.4161022806,op_mode_3,33928861.9717004,-716.201375732149,no_failure
102760.651991301,fault_code_GGE73,-3.97787931576218,op_mode_108,13361104.9149556,7553.9663630805,no_failure
21097552.383658,fault_code_YS4R4,-7.67901183626658,op_mode_80,5830.8875811366,-533.687305804306,no_failure
-4389.19452083939,fault_code_AE7GF,-252.034561507928,op_mode_109,-31174.4761463216,3861419.61319403,no_failure
5428934.0617441,fault_code_YRPZX,108.251498088623,op_mode_140,-1130.78396230561,5217180.63885615,no_failure
5414759.81448661,fault_code_DH0A2,-87.6466247405117,op_mode_92,3468179.74129407,-0.132217011308524,no_failure
-525.547718318618,fault_code_8343F,47781.366259251,op_mode_140,-1914.87395673954,11.1602959711896,no_failure
-580.980376320046,fault_code_QON2U,-2042.98862383047,op_mode_150,-2960.67421038429,1269473.25821103,no_failure
-42.6524716365146,fault_code_KWEFC,-85.0199728354878,op_mode_128,1336805.64738025,46357.6284662161,no_failure
193031.624040043,fault_code_NKQ6Y,23546.1854784756,op_mode_112,2628498.52271144,400.788902344534,no_failure
-1564.44129476996,fault_code_XG82M,-133.295680631447,op_mode_7,-69.4231375683095,5749.65815014744,no_failure
-6313.40913656972,fault_code_T46OI,-21538.6674106171,op_mode_81,1884142485.63178,817.135517055007,no_failure
-4217.1625145923,fault_code_YRPZX,-1123.47239584918,op_mode_128,-1666.4453219982,-190.571375131552,no_failure
-233.786294942949,fault_code_DGPS5,13027291.5296506,op_mode_131,-1950.14598866229,39246220.8611152,no_failure
2251364.26304685,fault_code_AE7GF,2575620.70562892,op_mode_34,-66563.4408154109,1562878.44269543,no_failure
-22.6659328678726,fault_code_BGA9G,-213.399578484627,op_mode_5,-81.0298221165543,-0.0735827997814574,no_failure
-1512.28051182145,fault_code_EFBJU,-44616.7595195813,op_mode_133,1656134.3795653,1769681.25671251,no_failure
-553.444248378452,fault_code_6QSG7,-174.64868833032,op_mode_6,32672235.7199736,-222.900569486682,no_failure
66039367.3479658,fault_code_GGE73,3870604.5158742,op_mode_98,357690713.080014,-130.865064009904,no_failure
-364.026324111075,fault_code_UVLGM,-4794.53681513679,op_mode_24,-1894.60708168214,76.4586051022292,no_failure
-367.718025209615,fault_code_WIHNS,-106012.237245993,op_mode_136,-42535.1260799683,4674719.39806511,no_failure
-244.079823345211,fault_code_HATB8,-29.2248322509232,op_mode_129,9631.17683757105,13696.1221166472,no_failure
1795885.02647562,fault_code_FXLZN,-13.3428258004089,op_mode_144,-17241.7197094942,-1183.05877261634,no_failure
238301.904987279,fault_code_K051L,989.651298353506,op_mode_60,201661.561736841,-1661.22459289881,no_failure
-2193.55738177718,fault_code_M4LX7,560721.541077443,op_mode_92,-63035.5664768835,116889.62822201,no_failure
5974533.03963846,fault_code_DHYCS,2535152.35008596,op_mode_59,24248890.6132464,-6.09855334929223,no_failure
46597514.1632432,fault_code_AF364,96836.6393422152,op_mode_131,-24978.3547092205,-95.4471107676289,no_failure
37257.7764162291,fault_code_QKYCE,3877.14573093301,op_mode_133,-3715.757893039,-0.58659345800693,no_failure
-532.223312341479,fault_code_GABY8,1144118.69837932,op_mode_6,91811314.5354957,319102.269575989,no_failure
-1328.46336488883,fault_code_VQLDH,4461.91894321806,op_mode_136,4759867.07702351,253.890002103034,no_failure
-11316.5010895397,fault_code_60NRW,490308.133121487,op_mode_62,24858854.447571,-1335.30771216384,no_failure
185399951.733035,fault_code_PE7EB,-1572.56802966954,op_mode_21,67420140.1001443,-39.7905171997077,no_failure
12586859.9382741,fault_code_60NRW,-8.89937390318131,op_mode_15,-499.848902192844,5187.04275664795,no_failure
236576.736909729,fault_code_BGA9G,-157.608592113987,op_mode_30,-10149.4961273652,29938.0049821225,no_failure
-122.294458013137,fault_code_BHBTL,-20.9355837565912,op_mode_7,127963.570108546,2311.38864720796,no_failure
6262806.58720388,fault_code_K051L,-17.3318509088337,op_mode_150,-449.381076859994,42709.2154201843,no_failure
-3617.08676029488,fault_code_W7RUG,-80573.2279985811,op_mode_144,291246531.31256,295191.160169244,no_failure
-195.386479415606,fault_code_WW85G,3890366.11584829,op_mode_39,-12655.8145254697,6311.96298960041,no_failure
2986544.09389636,fault_code_OHPNO,667636.535119215,op_mode_100,126200149.329949,5995.81388871992,no_failure
-471.228298736387,fault_code_Y8TPP,65375222.5809317,op_mode_12,-54071.9833177596,129072.142410194,no_failure
1678850.63519649,fault_code_HLPOY,224963634.482089,op_mode_81,-6196.08273102806,-4067.49184485137,no_failure
5887861.11659092,fault_code_FXLZN,661.088149339612,op_mode_112,-66764.6378800662,90838753.6008945,no_failure
124298.360064187,fault_code_1FC5P,2323.62906054872,op_mode_119,235583016.81748,341019.204859716,no_failure
-13064.7066614203,fault_code_EMS52,-2331.06425481311,op_mode_128,427256184.58933,182478.275978594,no_failure
6029.47864367193,fault_code_WQHCB,-3.86544157792991,op_mode_37,-38.6990138899889,-0.055357325601136,no_failure
125238.52335051,fault_code_9A40P,411268.806480824,op_mode_129,21004924978.1285,-2549.2900768852,no_failure
-2628.76642873993,fault_code_GABY8,-47.3282508493136,op_mode_150,333578591.130183,657501.918340347,no_failure
2796415.52473673,fault_code_PS9QQ,-331.493705223005,op_mode_141,18927626.9758383,-2498.81731166232,no_failure
-460.281666119538,fault_code_ZYYVW,494.908915893594,op_mode_122,-1480.21359729519,338219.600766503,no_failure
-391.39842035899,fault_code_UVLGM,61588.2751738259,op_mode_137,1234839.52385422,570.091060346908,no_failure
10052.4891581979,fault_code_JK555,-53.8813181161122,op_mode_128,957284.671185591,4933308.10741292,no_failure
-99.8796993645913,fault_code_EYZGX,-284.850201887959,op_mode_137,120336253.121417,-27.7058410286045,no_failure
-237.623672075774,fault_code_26HXZ,3277.95511856826,op_mode_137,-6669.7247488799,633197.680022414,no_failure
-42.7648706380317,fault_code_9A40P,10352075.9948824,op_mode_66,-342.217022018322,-0.527960453371296,no_failure
-3106.25506665264,fault_code_O8UNZ,45708.0018685564,op_mode_30,87265292.2831871,1251.45512545808,no_failure
-110.341861050481,fault_code_AE7GF,-6.53613611048873,op_mode_136,128443.883312467,1195.6175624845,no_failure
-38.3814682780469,fault_code_R3769,-316.035059138043,op_mode_63,8256250.49259839,-0.278138989773555,no_failure
-199.130217369742,fault_code_ICSYY,-4373.8359989612,op_mode_116,5652232.76372386,-120.796085771311,no_failure
-288.675856833416,fault_code_E5736,3250445.64230689,op_mode_138,-76737.0059770584,4784.78196572757,no_failure
-1031.59510309715,fault_code_9UU40,1158180.5513474,op_mode_130,204451.315481044,-1.61950815177528,no_failure
-48.1986034336377,fault_code_GZBWQ,300901.217799878,op_mode_7,-1411.63749907884,27.0729868603722,no_failure
75323.6859239164,fault_code_KBJOM,775230.872144623,op_mode_87,-17.6127508632574,-0.105469385227458,no_failure
-3132.7175727567,fault_code_SKWTZ,62713869.0567438,op_mode_21,9838430.11655899,300463.86167289,no_failure
-292.721688986466,fault_code_BHBTL,2158655.03444005,op_mode_108,-2569.93602990233,8239135.3291242,no_failure
-1018.62820127393,fault_code_WQHCB,-262.336317770169,op_mode_127,1775251.77897452,7679637.08158465,no_failure
-178.550775289519,fault_code_T26Q7,42870.4375924129,op_mode_45,-31899.5030106823,-2970.91848136172,no_failure
43039.5655786265,fault_code_8343F,5984270.9133595,op_mode_110,2152725.63055523,-0.39509545775206,no_failure
-4083.30882366699,fault_code_6AIIC,-1127.69329136078,op_mode_97,8855313.07772039,1104724.69430089,no_failure
-838.912793535229,fault_code_9GXJC,-15.9514164097232,op_mode_86,1635868.80465325,3110742.17873486,no_failure
42136.7951672545,fault_code_KYTY4,-91.3146238610713,op_mode_100,-23034.2397305824,78343.165431783,no_failure
16972093.7444125,fault_code_3CEGM,195174.879675427,op_mode_135,1874736581.94372,-3497.12834068622,no_failure
3135599.41096642,fault_code_DGPS5,-2092.25023117394,op_mode_100,-19364.1244284877,81304.4734860463,no_failure
-352.167871816697,fault_code_HG24J,-53.4151830386303,op_mode_15,-798.297198118058,-0.97544624114678,no_failure
-3757.60973093631,fault_code_PE7EB,197145.683784373,op_mode_43,1913425.13046928,-12910.5863009434,no_failure
-105.82486702574,fault_code_TYBUI,-65.2832031693972,op_mode_21,44791.3854084297,-31041.0334223424,no_failure
-1049.5161639363,fault_code_0P7B8,-29.2235967644838,op_mode_120,2707051285.21401,7708694.4568609,no_failure
-950.205184958371,fault_code_HATB8,106369.164175286,op_mode_106,-1638.44489083916,-4.63770426666238,no_failure
-988.262484990177,fault_code_FUMXE,11446.5280454273,op_mode_118,-775.476755318139,-71.7770897958557,no_failure
-11038.581400446,fault_code_FUMXE,-60.6629573175163,op_mode_36,-7385.18807468321,-504.026886277571,no_failure
365061.678219028,fault_code_983JT,2949861.8378071,op_mode_141,1375972392.3072,25898.7088606391,no_failure
1393643.96513824,fault_code_A86VB,-57.6853175288418,op_mode_109,1958878.05008589,41799.4751525484,no_failure
-2050.17678305488,fault_code_NYCLT,-616.169808149544,op_mode_89,-22448.185589025,-202.11467379274,no_failure
-7295.74134989207,fault_code_UVLGM,-66406.670864809,op_mode_124,3683209562.15676,-1405.12662790362,no_failure
-2809.37630231131,fault_code_VQLDH,-271.651064606652,op_mode_149,-20558.4810045468,-45184.8046870038,no_failure
-5025.0455102801,fault_code_C2IN2,-614.569820959678,op_mode_136,-36730.4079934412,-329.375517342636,no_failure
-1023.71618619182,fault_code_YRPZX,3862808.98903885,op_mode_137,-50090.156322,-90.8901853769029,no_failure
22457991.8642813,fault_code_WO2JK,-9912.90851824226,op_mode_143,7693454.22731359,23586417.242445,no_failure
-1066.96282299992,fault_code_LT1Z0,-2116.4576902958,op_mode_140,110215.524872072,1037853.11315951,no_failure
-2054.33666607873,fault_code_9A40P,705785.124737774,op_mode_39,1631529.0373186,923.858953812332,no_failure
-174.66255613499,fault_code_C2IN2,286339704.603261,op_mode_142,4029519.32851273,-1180.15775603786,no_failure
-148.314847955747,fault_code_M9CEG,288261.00194101,op_mode_127,586797.405671541,-0.31298609867019,no_failure
3545573.66310572,fault_code_QCZSY,-792.730355138614,op_mode_137,-58829.1620413322,-1360.58740070985,no_failure
-13660.374214392,fault_code_NKQ6Y,6992.95228425153,op_mode_132,-101835.602247907,-963.234737298865,no_failure
13704700.9562085,fault_code_BHBTL,-5185.27717157749,op_mode_62,196115156.686405,5833624.86769685,no_failure
-4860.96410699754,fault_code_IMR52,-7057.98435603309,op_mode_6,-9169.34139579823,-796.838103329537,no_failure
6494396.60898781,fault_code_VIYAO,-31.4077532444034,op_mode_127,-5744.35222830323,56.4420707034344,no_failure
33558417.1355643,fault_code_6M4HA,-2080.64868507058,op_mode_126,-956.630472186983,-1001.76278242485,no_failure
2700245.9024417,fault_code_83BTP,169500.579183033,op_mode_51,-182.293581165492,190598.252948316,no_failure
-6876.96328554039,fault_code_KYTY4,-18.1957200982426,op_mode_7,1256010.2223902,6154229.84918744,no_failure
-4227.15864789153,fault_code_0PHGS,-64518.6963636962,op_mode_39,-25826.5374314405,-60162.8614548656,no_failure
39697.815233557,fault_code_8IKRX,-0.956619367968158,op_mode_144,48231216.4381075,-718.697460941515,no_failure
-2385.84820422703,fault_code_X22WQ,-88.4057612979419,op_mode_30,-45528.4579034057,3250.97338952018,no_failure
-257.944208107471,fault_code_VQLDH,2741318.50246282,op_mode_3,20760522.7622549,-14.7339700666449,no_failure
15749879.10744,fault_code_DGPS5,-685.644840727993,op_mode_128,327144.633080103,-0.853082467751077,no_failure
-2133.51661808523,fault_code_JK555,1153065.0432943,op_mode_45,38005.6885208873,-872.566846392877,no_failure
